phase_name,Zn,Mg,Cu
FCC_A1+LAVES_C15,13,27,60
FCC_A1+LAVES_C15,13,28,59
FCC_A1+LAVES_C15,13,29,58
FCC_A1+LAVES_C15,13,30,57
FCC_A1+LAVES_C15,13,31,56
FCC_A1+LAVES_C15,13,32,55
FCC_A1+LAVES_C15,13,33,54
LAVES_C15+LIQUID,13,34,53
LAVES_C15+LIQUID,13,35,52
LAVES_C15+LIQUID,13,36,51
LAVES_C15+LIQUID,13,37,50
LAVES_C15+LIQUID,13,38,49
LAVES_C15+LIQUID,13,39,48
LAVES_C15+LIQUID,13,40,47
LAVES_C15+LIQUID,13,41,46
LAVES_C15+LIQUID,13,42,45
LAVES_C15+LIQUID,13,43,44
LAVES_C15+LIQUID,13,44,43
LAVES_C15+LIQUID,13,45,42
LAVES_C15+LIQUID,13,46,41
LAVES_C15+LIQUID,13,47,40
LAVES_C15+LIQUID,13,48,39
LAVES_C15+LIQUID,13,49,38
LAVES_C15+LIQUID,13,50,37
LAVES_C15+LIQUID,13,51,36
LAVES_C15+LIQUID,13,52,35
LAVES_C15+LIQUID,13,53,34
LAVES_C15+LIQUID,13,54,33
LAVES_C15+LIQUID,13,55,32
LAVES_C15+LIQUID,13,56,31
LAVES_C15+LIQUID,13,57,30
LAVES_C15+LIQUID,13,58,29
LAVES_C15+LIQUID,13,59,28
LAVES_C15+LIQUID,13,60,27
LAVES_C15+LIQUID,13,61,26
LAVES_C15+LIQUID,13,62,25
LAVES_C15+LIQUID,13,63,24
LIQUID,13,64,23
LIQUID,13,65,22
LIQUID,13,66,21
LIQUID,13,67,20
LIQUID,13,68,19
LIQUID,13,69,18
LIQUID,13,70,17
LIQUID,13,71,16
LIQUID,13,72,15
LIQUID,13,73,14
LIQUID,13,74,13
LIQUID,13,75,12
LIQUID,13,76,11
LIQUID,13,77,10
LIQUID,13,78,9
LIQUID,13,79,8
LIQUID,13,80,7
LIQUID,13,81,6
LIQUID,13,82,5
LIQUID,13,83,4
LIQUID,13,84,3
LIQUID,13,85,2
LIQUID,13,86,1
LIQUID,13,87,0
FCC_A1,12,0,88
FCC_A1,12,1,87
FCC_A1,12,2,86
FCC_A1,12,3,85
FCC_A1,12,4,84
FCC_A1,12,5,83
FCC_A1+LAVES_C15,12,6,82
FCC_A1+LAVES_C15,12,7,81
FCC_A1+LAVES_C15,12,8,80
FCC_A1+LAVES_C15,12,9,79
FCC_A1+LAVES_C15,12,10,78
FCC_A1+LAVES_C15,12,11,77
FCC_A1+LAVES_C15,12,12,76
FCC_A1+LAVES_C15,12,13,75
FCC_A1+LAVES_C15,12,14,74
FCC_A1+LAVES_C15,12,15,73
FCC_A1+LAVES_C15,12,16,72
FCC_A1+LAVES_C15,12,17,71
FCC_A1+LAVES_C15,12,18,70
FCC_A1+LAVES_C15,12,19,69
FCC_A1+LAVES_C15,12,20,68
FCC_A1+LAVES_C15,12,21,67
FCC_A1+LAVES_C15,12,22,66
FCC_A1+LAVES_C15,12,23,65
FCC_A1+LAVES_C15,12,24,64
FCC_A1+LAVES_C15,12,25,63
FCC_A1+LAVES_C15,12,26,62
FCC_A1+LAVES_C15,12,27,61
FCC_A1+LAVES_C15,12,28,60
FCC_A1+LAVES_C15,12,29,59
FCC_A1+LAVES_C15,12,30,58
FCC_A1+LAVES_C15,12,31,57
FCC_A1+LAVES_C15,12,32,56
LAVES_C15+LIQUID,12,33,55
LAVES_C15+LIQUID,12,34,54
LAVES_C15+LIQUID,12,35,53
LAVES_C15+LIQUID,12,36,52
LAVES_C15+LIQUID,12,37,51
LAVES_C15+LIQUID,12,38,50
LAVES_C15+LIQUID,12,39,49
LAVES_C15+LIQUID,12,40,48
LAVES_C15+LIQUID,12,41,47
LAVES_C15+LIQUID,12,42,46
LAVES_C15+LIQUID,12,43,45
LAVES_C15+LIQUID,12,44,44
LAVES_C15+LIQUID,12,45,43
LAVES_C15+LIQUID,12,46,42
LAVES_C15+LIQUID,12,47,41
LAVES_C15+LIQUID,12,48,40
LAVES_C15+LIQUID,12,49,39
LAVES_C15+LIQUID,12,50,38
LAVES_C15+LIQUID,12,51,37
LAVES_C15+LIQUID,12,52,36
LAVES_C15+LIQUID,12,53,35
LAVES_C15+LIQUID,12,54,34
LAVES_C15+LIQUID,12,55,33
LAVES_C15+LIQUID,12,56,32
LAVES_C15+LIQUID,12,57,31
LAVES_C15+LIQUID,12,58,30
LAVES_C15+LIQUID,12,59,29
LAVES_C15+LIQUID,12,60,28
LAVES_C15+LIQUID,12,61,27
LIQUID,12,62,26
LIQUID,12,63,25
LIQUID,12,64,24
LIQUID,12,65,23
LIQUID,12,66,22
LIQUID,12,67,21
LIQUID,12,68,20
LIQUID,12,69,19
LIQUID,12,70,18
LIQUID,12,71,17
LIQUID,12,72,16
LIQUID,12,73,15
LIQUID,12,74,14
LIQUID,12,75,13
LIQUID,12,76,12
LIQUID,12,77,11
LIQUID,12,78,10
LIQUID,12,79,9
LIQUID,12,80,8
LIQUID,12,81,7
LIQUID,12,82,6
LIQUID,12,83,5
LIQUID,12,84,4
LIQUID,12,85,3
LIQUID,12,86,2
LIQUID,12,87,1
LIQUID,12,88,0
FCC_A1,11,0,89
FCC_A1,11,1,88
FCC_A1,11,2,87
FCC_A1,11,3,86
FCC_A1,11,4,85
FCC_A1,11,5,84
FCC_A1,11,6,83
FCC_A1+LAVES_C15,11,7,82
FCC_A1+LAVES_C15,11,8,81
FCC_A1+LAVES_C15,11,9,80
FCC_A1+LAVES_C15,11,10,79
FCC_A1+LAVES_C15,11,11,78
FCC_A1+LAVES_C15,11,12,77
FCC_A1+LAVES_C15,11,13,76
FCC_A1+LAVES_C15,11,14,75
FCC_A1+LAVES_C15,11,15,74
FCC_A1+LAVES_C15,11,16,73
FCC_A1+LAVES_C15,11,17,72
FCC_A1+LAVES_C15,11,18,71
FCC_A1+LAVES_C15,11,19,70
FCC_A1+LAVES_C15,11,20,69
FCC_A1+LAVES_C15,11,21,68
FCC_A1+LAVES_C15,11,22,67
FCC_A1+LAVES_C15,11,23,66
FCC_A1+LAVES_C15,11,24,65
FCC_A1+LAVES_C15,11,25,64
FCC_A1+LAVES_C15,11,26,63
FCC_A1+LAVES_C15,11,27,62
FCC_A1+LAVES_C15,11,28,61
FCC_A1+LAVES_C15,11,29,60
FCC_A1+LAVES_C15,11,30,59
FCC_A1+LAVES_C15,11,31,58
LAVES_C15+LIQUID,11,32,57
LAVES_C15+LIQUID,11,33,56
LAVES_C15+LIQUID,11,34,55
LAVES_C15+LIQUID,11,35,54
LAVES_C15+LIQUID,11,36,53
LAVES_C15+LIQUID,11,37,52
LAVES_C15+LIQUID,11,38,51
LAVES_C15+LIQUID,11,39,50
LAVES_C15+LIQUID,11,40,49
LAVES_C15+LIQUID,11,41,48
LAVES_C15+LIQUID,11,42,47
LAVES_C15+LIQUID,11,43,46
LAVES_C15+LIQUID,11,44,45
LAVES_C15+LIQUID,11,45,44
LAVES_C15+LIQUID,11,46,43
LAVES_C15+LIQUID,11,47,42
LAVES_C15+LIQUID,11,48,41
LAVES_C15+LIQUID,11,49,40
LAVES_C15+LIQUID,11,50,39
LAVES_C15+LIQUID,11,51,38
LAVES_C15+LIQUID,11,52,37
LAVES_C15+LIQUID,11,53,36
LAVES_C15+LIQUID,11,54,35
LAVES_C15+LIQUID,11,55,34
LAVES_C15+LIQUID,11,56,33
LAVES_C15+LIQUID,11,57,32
LAVES_C15+LIQUID,11,58,31
LAVES_C15+LIQUID,11,59,30
LAVES_C15+LIQUID,11,60,29
LAVES_C15+LIQUID,11,61,28
LAVES_C15+LIQUID,11,62,27
LIQUID,11,63,26
LIQUID,11,64,25
LIQUID,11,65,24
LIQUID,11,66,23
LIQUID,11,67,22
LIQUID,11,68,21
LIQUID,11,69,20
LIQUID,11,70,19
LIQUID,11,71,18
LIQUID,11,72,17
LIQUID,11,73,16
LIQUID,11,74,15
LIQUID,11,75,14
LIQUID,11,76,13
LIQUID,11,77,12
LIQUID,11,78,11
LIQUID,11,79,10
LIQUID,11,80,9
LIQUID,11,81,8
LIQUID,11,82,7
LIQUID,11,83,6
LIQUID,11,84,5
LIQUID,11,85,4
LIQUID,11,86,3
LIQUID,11,87,2
LIQUID,11,88,1
LIQUID,11,89,0
FCC_A1,10,0,90
FCC_A1,10,1,89
FCC_A1,10,2,88
FCC_A1,10,3,87
FCC_A1,10,4,86
FCC_A1,10,5,85
FCC_A1,10,6,84
FCC_A1+LAVES_C15,10,7,83
FCC_A1+LAVES_C15,10,8,82
FCC_A1+LAVES_C15,10,9,81
FCC_A1+LAVES_C15,10,10,80
FCC_A1+LAVES_C15,10,11,79
FCC_A1+LAVES_C15,10,12,78
FCC_A1+LAVES_C15,10,13,77
FCC_A1+LAVES_C15,10,14,76
FCC_A1+LAVES_C15,10,15,75
FCC_A1+LAVES_C15,10,16,74
FCC_A1+LAVES_C15,10,17,73
FCC_A1+LAVES_C15,10,18,72
FCC_A1+LAVES_C15,10,19,71
FCC_A1+LAVES_C15,10,20,70
FCC_A1+LAVES_C15,10,21,69
FCC_A1+LAVES_C15,10,22,68
FCC_A1+LAVES_C15,10,23,67
FCC_A1+LAVES_C15,10,24,66
FCC_A1+LAVES_C15,10,25,65
FCC_A1+LAVES_C15,10,26,64
FCC_A1+LAVES_C15,10,27,63
FCC_A1+LAVES_C15,10,28,62
FCC_A1+LAVES_C15,10,29,61
FCC_A1+LAVES_C15,10,30,60
FCC_A1+LAVES_C15,10,31,59
FCC_A1+LAVES_C15,10,32,58
LAVES_C15+LIQUID,10,33,57
LAVES_C15+LIQUID,10,34,56
LAVES_C15+LIQUID,10,35,55
LAVES_C15+LIQUID,10,36,54
LAVES_C15+LIQUID,10,37,53
LAVES_C15+LIQUID,10,38,52
LAVES_C15+LIQUID,10,39,51
LAVES_C15+LIQUID,10,40,50
LAVES_C15+LIQUID,10,41,49
LAVES_C15+LIQUID,10,42,48
LAVES_C15+LIQUID,10,43,47
LAVES_C15+LIQUID,10,44,46
LAVES_C15+LIQUID,10,45,45
LAVES_C15+LIQUID,10,46,44
LAVES_C15+LIQUID,10,47,43
LAVES_C15+LIQUID,10,48,42
LAVES_C15+LIQUID,10,49,41
LAVES_C15+LIQUID,10,50,40
LAVES_C15+LIQUID,10,51,39
LAVES_C15+LIQUID,10,52,38
LAVES_C15+LIQUID,10,53,37
LAVES_C15+LIQUID,10,54,36
LAVES_C15+LIQUID,10,55,35
LAVES_C15+LIQUID,10,56,34
LAVES_C15+LIQUID,10,57,33
LAVES_C15+LIQUID,10,58,32
LAVES_C15+LIQUID,10,59,31
LAVES_C15+LIQUID,10,60,30
LAVES_C15+LIQUID,10,61,29
LAVES_C15+LIQUID,10,62,28
LIQUID,10,63,27
LIQUID,10,64,26
LIQUID,10,65,25
LIQUID,10,66,24
LIQUID,10,67,23
LIQUID,10,68,22
LIQUID,10,69,21
LIQUID,10,70,20
LIQUID,10,71,19
LIQUID,10,72,18
LIQUID,10,73,17
LIQUID,10,74,16
LIQUID,10,75,15
LIQUID,10,76,14
LIQUID,10,77,13
LIQUID,10,78,12
LIQUID,10,79,11
LIQUID,10,80,10
LIQUID,10,81,9
LIQUID,10,82,8
LIQUID,10,83,7
LIQUID,10,84,6
LIQUID,10,85,5
LIQUID,10,86,4
LIQUID,10,87,3
LIQUID,10,88,2
LIQUID,10,89,1
LIQUID,10,90,0
FCC_A1,9,0,91
FCC_A1,9,1,90
FCC_A1,9,2,89
FCC_A1,9,3,88
FCC_A1,9,4,87
FCC_A1,9,5,86
FCC_A1,9,6,85
FCC_A1,9,7,84
FCC_A1+LAVES_C15,9,8,83
FCC_A1+LAVES_C15,9,9,82
FCC_A1+LAVES_C15,9,10,81
FCC_A1+LAVES_C15,9,11,80
FCC_A1+LAVES_C15,9,12,79
FCC_A1+LAVES_C15,9,13,78
FCC_A1+LAVES_C15,9,14,77
FCC_A1+LAVES_C15,9,15,76
FCC_A1+LAVES_C15,9,16,75
FCC_A1+LAVES_C15,9,17,74
FCC_A1+LAVES_C15,9,18,73
FCC_A1+LAVES_C15,9,19,72
FCC_A1+LAVES_C15,9,20,71
FCC_A1+LAVES_C15,9,21,70
FCC_A1+LAVES_C15,9,22,69
FCC_A1+LAVES_C15,9,23,68
FCC_A1+LAVES_C15,9,24,67
FCC_A1+LAVES_C15,9,25,66
FCC_A1+LAVES_C15,9,26,65
FCC_A1+LAVES_C15,9,27,64
FCC_A1+LAVES_C15,9,28,63
FCC_A1+LAVES_C15,9,29,62
FCC_A1+LAVES_C15,9,30,61
FCC_A1+LAVES_C15,9,31,60
FCC_A1+LAVES_C15,9,32,59
FCC_A1+LAVES_C15,9,33,58
LAVES_C15+LIQUID,9,34,57
LAVES_C15+LIQUID,9,35,56
LAVES_C15+LIQUID,9,36,55
LAVES_C15+LIQUID,9,37,54
LAVES_C15+LIQUID,9,38,53
LAVES_C15+LIQUID,9,39,52
LAVES_C15+LIQUID,9,40,51
LAVES_C15+LIQUID,9,41,50
LAVES_C15+LIQUID,9,42,49
LAVES_C15+LIQUID,9,43,48
LAVES_C15+LIQUID,9,44,47
LAVES_C15+LIQUID,9,45,46
LAVES_C15+LIQUID,9,46,45
LAVES_C15+LIQUID,9,47,44
LAVES_C15+LIQUID,9,48,43
LAVES_C15+LIQUID,9,49,42
LAVES_C15+LIQUID,9,50,41
LAVES_C15+LIQUID,9,51,40
LAVES_C15+LIQUID,9,52,39
LAVES_C15+LIQUID,9,53,38
LAVES_C15+LIQUID,9,54,37
LAVES_C15+LIQUID,9,55,36
LAVES_C15+LIQUID,9,56,35
LAVES_C15+LIQUID,9,57,34
LAVES_C15+LIQUID,9,58,33
LAVES_C15+LIQUID,9,59,32
LAVES_C15+LIQUID,9,60,31
LAVES_C15+LIQUID,9,61,30
LAVES_C15+LIQUID,9,62,29
LIQUID,9,63,28
LIQUID,9,64,27
LIQUID,9,65,26
LIQUID,9,66,25
LIQUID,9,67,24
LIQUID,9,68,23
LIQUID,9,69,22
LIQUID,9,70,21
LIQUID,9,71,20
LIQUID,9,72,19
LIQUID,9,73,18
LIQUID,9,74,17
LIQUID,9,75,16
LIQUID,9,76,15
LIQUID,9,77,14
LIQUID,9,78,13
LIQUID,9,79,12
LIQUID,9,80,11
LIQUID,9,81,10
LIQUID,9,82,9
LIQUID,9,83,8
LIQUID,9,84,7
LIQUID,9,85,6
LIQUID,9,86,5
LIQUID,9,87,4
LIQUID,9,88,3
LIQUID,9,89,2
LIQUID,9,90,1
LIQUID,9,91,0
FCC_A1,8,0,92
FCC_A1,8,1,91
FCC_A1,8,2,90
FCC_A1,8,3,89
FCC_A1,8,4,88
FCC_A1,8,5,87
FCC_A1,8,6,86
FCC_A1,8,7,85
FCC_A1+LAVES_C15,8,8,84
FCC_A1+LAVES_C15,8,9,83
FCC_A1+LAVES_C15,8,10,82
FCC_A1+LAVES_C15,8,11,81
FCC_A1+LAVES_C15,8,12,80
FCC_A1+LAVES_C15,8,13,79
FCC_A1+LAVES_C15,8,14,78
FCC_A1+LAVES_C15,8,15,77
FCC_A1+LAVES_C15,8,16,76
FCC_A1+LAVES_C15,8,17,75
FCC_A1+LAVES_C15,8,18,74
FCC_A1+LAVES_C15,8,19,73
FCC_A1+LAVES_C15,8,20,72
FCC_A1+LAVES_C15,8,21,71
FCC_A1+LAVES_C15,8,22,70
FCC_A1+LAVES_C15,8,23,69
FCC_A1+LAVES_C15,8,24,68
FCC_A1+LAVES_C15,8,25,67
FCC_A1+LAVES_C15,8,26,66
FCC_A1+LAVES_C15,8,27,65
FCC_A1+LAVES_C15,8,28,64
FCC_A1+LAVES_C15,8,29,63
FCC_A1+LAVES_C15,8,30,62
FCC_A1+LAVES_C15,8,31,61
FCC_A1+LAVES_C15,8,32,60
FCC_A1+LAVES_C15,8,33,59
LAVES_C15+LIQUID,8,34,58
LAVES_C15+LIQUID,8,35,57
LAVES_C15+LIQUID,8,36,56
LAVES_C15+LIQUID,8,37,55
LAVES_C15+LIQUID,8,38,54
LAVES_C15+LIQUID,8,39,53
LAVES_C15+LIQUID,8,40,52
LAVES_C15+LIQUID,8,41,51
LAVES_C15+LIQUID,8,42,50
LAVES_C15+LIQUID,8,43,49
LAVES_C15+LIQUID,8,44,48
LAVES_C15+LIQUID,8,45,47
LAVES_C15+LIQUID,8,46,46
LAVES_C15+LIQUID,8,47,45
LAVES_C15+LIQUID,8,48,44
LAVES_C15+LIQUID,8,49,43
LAVES_C15+LIQUID,8,50,42
LAVES_C15+LIQUID,8,51,41
LAVES_C15+LIQUID,8,52,40
LAVES_C15+LIQUID,8,53,39
LAVES_C15+LIQUID,8,54,38
LAVES_C15+LIQUID,8,55,37
LAVES_C15+LIQUID,8,56,36
LAVES_C15+LIQUID,8,57,35
LAVES_C15+LIQUID,8,58,34
LAVES_C15+LIQUID,8,59,33
LAVES_C15+LIQUID,8,60,32
LAVES_C15+LIQUID,8,61,31
LIQUID,8,62,30
LIQUID,8,63,29
LIQUID,8,64,28
LIQUID,8,65,27
LIQUID,8,66,26
LIQUID,8,67,25
LIQUID,8,68,24
LIQUID,8,69,23
LIQUID,8,70,22
LIQUID,8,71,21
LIQUID,8,72,20
LIQUID,8,73,19
LIQUID,8,74,18
LIQUID,8,75,17
LIQUID,8,76,16
LIQUID,8,77,15
LIQUID,8,78,14
LIQUID,8,79,13
LIQUID,8,80,12
LIQUID,8,81,11
LIQUID,8,82,10
LIQUID,8,83,9
LIQUID,8,84,8
LIQUID,8,85,7
LIQUID,8,86,6
LIQUID,8,87,5
LIQUID,8,88,4
LIQUID,8,89,3
LIQUID,8,90,2
LIQUID,8,91,1
LIQUID,8,92,0
FCC_A1,7,0,93
FCC_A1,7,1,92
FCC_A1,7,2,91
FCC_A1,7,3,90
FCC_A1,7,4,89
FCC_A1,7,5,88
FCC_A1,7,6,87
FCC_A1,7,7,86
FCC_A1+LAVES_C15,7,8,85
FCC_A1+LAVES_C15,7,9,84
FCC_A1+LAVES_C15,7,10,83
FCC_A1+LAVES_C15,7,11,82
FCC_A1+LAVES_C15,7,12,81
FCC_A1+LAVES_C15,7,13,80
FCC_A1+LAVES_C15,7,14,79
FCC_A1+LAVES_C15,7,15,78
FCC_A1+LAVES_C15,7,16,77
FCC_A1+LAVES_C15,7,17,76
FCC_A1+LAVES_C15,7,18,75
FCC_A1+LAVES_C15,7,19,74
FCC_A1+LAVES_C15,7,20,73
FCC_A1+LAVES_C15,7,21,72
FCC_A1+LAVES_C15,7,22,71
FCC_A1+LAVES_C15,7,23,70
FCC_A1+LAVES_C15,7,24,69
FCC_A1+LAVES_C15,7,25,68
FCC_A1+LAVES_C15,7,26,67
FCC_A1+LAVES_C15,7,27,66
FCC_A1+LAVES_C15,7,28,65
FCC_A1+LAVES_C15,7,29,64
FCC_A1+LAVES_C15,7,30,63
FCC_A1+LAVES_C15,7,31,62
LAVES_C15+LIQUID,7,32,61
LAVES_C15+LIQUID,7,33,60
LAVES_C15+LIQUID,7,34,59
LAVES_C15+LIQUID,7,35,58
LAVES_C15+LIQUID,7,36,57
LAVES_C15+LIQUID,7,37,56
LAVES_C15+LIQUID,7,38,55
LAVES_C15+LIQUID,7,39,54
LAVES_C15+LIQUID,7,40,53
LAVES_C15+LIQUID,7,41,52
LAVES_C15+LIQUID,7,42,51
LAVES_C15+LIQUID,7,43,50
LAVES_C15+LIQUID,7,44,49
LAVES_C15+LIQUID,7,45,48
LAVES_C15+LIQUID,7,46,47
LAVES_C15+LIQUID,7,47,46
LAVES_C15+LIQUID,7,48,45
LAVES_C15+LIQUID,7,49,44
LAVES_C15+LIQUID,7,50,43
LAVES_C15+LIQUID,7,51,42
LAVES_C15+LIQUID,7,52,41
LAVES_C15+LIQUID,7,53,40
LAVES_C15+LIQUID,7,54,39
LAVES_C15+LIQUID,7,55,38
LAVES_C15+LIQUID,7,56,37
LAVES_C15+LIQUID,7,57,36
LAVES_C15+LIQUID,7,58,35
LIQUID,7,59,34
LIQUID,7,60,33
LIQUID,7,61,32
LIQUID,7,62,31
LIQUID,7,63,30
LIQUID,7,64,29
LIQUID,7,65,28
LIQUID,7,66,27
LIQUID,7,67,26
LIQUID,7,68,25
LIQUID,7,69,24
LIQUID,7,70,23
LIQUID,7,71,22
LIQUID,7,72,21
LIQUID,7,73,20
LIQUID,7,74,19
LIQUID,7,75,18
LIQUID,7,76,17
LIQUID,7,77,16
LIQUID,7,78,15
LIQUID,7,79,14
LIQUID,7,80,13
LIQUID,7,81,12
LIQUID,7,82,11
LIQUID,7,83,10
LIQUID,7,84,9
LIQUID,7,85,8
LIQUID,7,86,7
LIQUID,7,87,6
LIQUID,7,88,5
LIQUID,7,89,4
LIQUID,7,90,3
LIQUID,7,91,2
LIQUID,7,92,1
LIQUID,7,93,0
FCC_A1,6,0,94
FCC_A1,6,1,93
FCC_A1,6,2,92
FCC_A1,6,3,91
FCC_A1,6,4,90
FCC_A1,6,5,89
FCC_A1,6,6,88
FCC_A1+LAVES_C15,6,7,87
FCC_A1+LAVES_C15,6,8,86
FCC_A1+LAVES_C15,6,9,85
FCC_A1+LAVES_C15,6,10,84
FCC_A1+LAVES_C15,6,11,83
FCC_A1+LAVES_C15,6,12,82
FCC_A1+LAVES_C15,6,13,81
FCC_A1+LAVES_C15,6,14,80
FCC_A1+LAVES_C15,6,15,79
FCC_A1+LAVES_C15,6,16,78
FCC_A1+LAVES_C15,6,17,77
FCC_A1+LAVES_C15,6,18,76
FCC_A1+LAVES_C15,6,19,75
FCC_A1+LAVES_C15,6,20,74
FCC_A1+LAVES_C15,6,21,73
FCC_A1+LAVES_C15,6,22,72
FCC_A1+LAVES_C15,6,23,71
FCC_A1+LAVES_C15,6,24,70
FCC_A1+LAVES_C15,6,25,69
FCC_A1+LAVES_C15,6,26,68
FCC_A1+LAVES_C15,6,27,67
FCC_A1+LAVES_C15,6,28,66
FCC_A1+LAVES_C15,6,29,65
FCC_A1+LAVES_C15,6,30,64
FCC_A1+LAVES_C15,6,31,63
FCC_A1+LAVES_C15,6,32,62
LAVES_C15+LIQUID,6,33,61
LAVES_C15+LIQUID,6,34,60
LAVES_C15+LIQUID,6,35,59
LAVES_C15+LIQUID,6,36,58
LAVES_C15+LIQUID,6,37,57
LAVES_C15+LIQUID,6,38,56
LAVES_C15+LIQUID,6,39,55
LAVES_C15+LIQUID,6,40,54
LAVES_C15+LIQUID,6,41,53
LAVES_C15+LIQUID,6,42,52
LAVES_C15+LIQUID,6,43,51
LAVES_C15+LIQUID,6,44,50
LAVES_C15+LIQUID,6,45,49
LAVES_C15+LIQUID,6,46,48
LAVES_C15+LIQUID,6,47,47
LAVES_C15+LIQUID,6,48,46
LAVES_C15+LIQUID,6,49,45
LAVES_C15+LIQUID,6,50,44
LAVES_C15+LIQUID,6,51,43
LAVES_C15+LIQUID,6,52,42
LAVES_C15+LIQUID,6,53,41
LAVES_C15+LIQUID,6,54,40
LAVES_C15+LIQUID,6,55,39
LAVES_C15+LIQUID,6,56,38
LAVES_C15+LIQUID,6,57,37
LIQUID,6,58,36
LIQUID,6,59,35
LIQUID,6,60,34
LIQUID,6,61,33
LIQUID,6,62,32
LIQUID,6,63,31
LIQUID,6,64,30
LIQUID,6,65,29
LIQUID,6,66,28
LIQUID,6,67,27
LIQUID,6,68,26
LIQUID,6,69,25
LIQUID,6,70,24
LIQUID,6,71,23
LIQUID,6,72,22
LIQUID,6,73,21
LIQUID,6,74,20
LIQUID,6,75,19
LIQUID,6,76,18
LIQUID,6,77,17
LIQUID,6,78,16
LIQUID,6,79,15
LIQUID,6,80,14
LIQUID,6,81,13
LIQUID,6,82,12
LIQUID,6,83,11
LIQUID,6,84,10
LIQUID,6,85,9
LIQUID,6,86,8
LIQUID,6,87,7
LIQUID,6,88,6
LIQUID,6,89,5
LIQUID,6,90,4
LIQUID,6,91,3
LIQUID,6,92,2
LIQUID,6,93,1
LIQUID,6,94,0
FCC_A1,5,0,95
FCC_A1,5,1,94
FCC_A1,5,2,93
FCC_A1,5,3,92
FCC_A1,5,4,91
FCC_A1,5,5,90
FCC_A1,5,6,89
FCC_A1,5,7,88
FCC_A1+LAVES_C15,5,8,87
FCC_A1+LAVES_C15,5,9,86
FCC_A1+LAVES_C15,5,10,85
FCC_A1+LAVES_C15,5,11,84
FCC_A1+LAVES_C15,5,12,83
FCC_A1+LAVES_C15,5,13,82
FCC_A1+LAVES_C15,5,14,81
FCC_A1+LAVES_C15,5,15,80
FCC_A1+LAVES_C15,5,16,79
FCC_A1+LAVES_C15,5,17,78
FCC_A1+LAVES_C15,5,18,77
FCC_A1+LAVES_C15,5,19,76
FCC_A1+LAVES_C15,5,20,75
FCC_A1+LAVES_C15,5,21,74
FCC_A1+LAVES_C15,5,22,73
FCC_A1+LAVES_C15,5,23,72
FCC_A1+LAVES_C15,5,24,71
FCC_A1+LAVES_C15,5,25,70
FCC_A1+LAVES_C15,5,26,69
FCC_A1+LAVES_C15,5,27,68
FCC_A1+LAVES_C15,5,28,67
FCC_A1+LAVES_C15,5,29,66
FCC_A1+LAVES_C15,5,30,65
FCC_A1+LAVES_C15,5,31,64
FCC_A1+LAVES_C15,5,32,63
LAVES_C15+LIQUID,5,33,62
LAVES_C15+LIQUID,5,34,61
LAVES_C15+LIQUID,5,35,60
LAVES_C15+LIQUID,5,36,59
LAVES_C15+LIQUID,5,37,58
LAVES_C15+LIQUID,5,38,57
LAVES_C15+LIQUID,5,39,56
LAVES_C15+LIQUID,5,40,55
LAVES_C15+LIQUID,5,41,54
LAVES_C15+LIQUID,5,42,53
LAVES_C15+LIQUID,5,43,52
LAVES_C15+LIQUID,5,44,51
LAVES_C15+LIQUID,5,45,50
LAVES_C15+LIQUID,5,46,49
LAVES_C15+LIQUID,5,47,48
LAVES_C15+LIQUID,5,48,47
LAVES_C15+LIQUID,5,49,46
LAVES_C15+LIQUID,5,50,45
LAVES_C15+LIQUID,5,51,44
LAVES_C15+LIQUID,5,52,43
LAVES_C15+LIQUID,5,53,42
LAVES_C15+LIQUID,5,54,41
LAVES_C15+LIQUID,5,55,40
LAVES_C15+LIQUID,5,56,39
LAVES_C15+LIQUID,5,57,38
LIQUID,5,58,37
LIQUID,5,59,36
LIQUID,5,60,35
LIQUID,5,61,34
LIQUID,5,62,33
LIQUID,5,63,32
LIQUID,5,64,31
LIQUID,5,65,30
LIQUID,5,66,29
LIQUID,5,67,28
LIQUID,5,68,27
LIQUID,5,69,26
LIQUID,5,70,25
LIQUID,5,71,24
LIQUID,5,72,23
LIQUID,5,73,22
LIQUID,5,74,21
LIQUID,5,75,20
LIQUID,5,76,19
LIQUID,5,77,18
LIQUID,5,78,17
LIQUID,5,79,16
LIQUID,5,80,15
LIQUID,5,81,14
LIQUID,5,82,13
LIQUID,5,83,12
LIQUID,5,84,11
LIQUID,5,85,10
LIQUID,5,86,9
LIQUID,5,87,8
LIQUID,5,88,7
LIQUID,5,89,6
LIQUID,5,90,5
LIQUID,5,91,4
LIQUID,5,92,3
LIQUID,5,93,2
LIQUID,5,94,1
LIQUID,5,95,0
FCC_A1,4,0,96
FCC_A1,4,1,95
FCC_A1,4,2,94
FCC_A1,4,3,93
FCC_A1,4,4,92
FCC_A1,4,5,91
FCC_A1,4,6,90
FCC_A1,4,7,89
FCC_A1,4,8,88
FCC_A1+LAVES_C15,4,9,87
FCC_A1+LAVES_C15,4,10,86
FCC_A1+LAVES_C15,4,11,85
FCC_A1+LAVES_C15,4,12,84
FCC_A1+LAVES_C15,4,13,83
FCC_A1+LAVES_C15,4,14,82
FCC_A1+LAVES_C15,4,15,81
FCC_A1+LAVES_C15,4,16,80
FCC_A1+LAVES_C15,4,17,79
FCC_A1+LAVES_C15,4,18,78
FCC_A1+LAVES_C15,4,19,77
FCC_A1+LAVES_C15,4,20,76
